encryptedHexCardNo,dateTimeTransaction,merchantCategoryCode,transactionAmount,latitude,longitude,cardBalance,is_fraud
3551220000000000.0,24-08-2020 19:01,"fraud_Zboncak, Rowe and Murazik",397.3,44.232,-74.4905,3561.81,0
4957920000000.0,25-09-2020 21:29,"fraud_Roberts, Daniel and Macejkovic",5.86,39.6171,-102.4776,48034.87,0
3528230000000000.0,14-09-2020 19:27,fraud_Donnelly LLC,37.09,39.224,-74.9942,27243.14,0
2266740000000000.0,16-10-2020 09:56,fraud_Schmitt Inc,40.51,34.4959,-86.259,23050.53,0
30150700000000.0,09-09-2020 08:55,fraud_Denesik and Sons,3.94,34.7031,-86.3068,14374.83,0
38588500000000.0,19-09-2020 20:39,fraud_Greenholt Ltd,13.67,30.1886,-103.2214,12583.03,0
371226000000000.0,06-09-2020 14:06,fraud_Lesch Ltd,8.55,38.9311,-89.2463,14730.72,0
60422928733.0,08-12-2020 03:38,fraud_Corwin-Collins,61.17,33.6028,-81.9748,42638.62,0
4.81084e+18,29-09-2020 09:15,fraud_Ledner-Pfannerstill,66.92,36.7651,-94.0492,8260.12,0
30270400000000.0,28-12-2020 05:31,fraud_Bernhard Inc,39.39,40.6761,-91.0391,23233.33,0
4.81079e+18,04-11-2020 08:18,fraud_Cummerata-Jones,53.12,39.5756,-83.7153,31455.29,0
4302480000000000.0,26-06-2020 22:05,fraud_Buckridge PLC,292.11,43.2326,-86.2492,27730.42,0
180018000000000.0,13-11-2020 05:49,fraud_Kuphal-Bartoletti,61.98,42.3703,-84.2485,30953.52,0
344710000000000.0,09-09-2020 22:55,fraud_Baumbach Ltd,46.45,27.4703,-81.4872,11982.95,0
4.95683e+18,13-09-2020 05:38,fraud_Wolf Inc,48.75,40.6747,-74.2239,15873.42,0
630452000000.0,31-08-2020 02:52,fraud_Conroy-Cruickshank,50.37,46.3535,-86.6345,47031.63,0
3540020000000000.0,29-09-2020 04:32,"fraud_Kihn, Abernathy and Douglas",84.89,43.0976,-70.7121,14886.51,0
4900630000000.0,02-08-2020 10:05,fraud_Klocko LLC,7.18,33.9056,-118.0818,32829.17,0
378006000000000.0,08-10-2020 10:15,fraud_Price Inc,90.15,38.5095,-78.2638,33270.37,0
3514900000000000.0,30-11-2020 23:00,fraud_Dickinson Ltd,45.25,42.958,-77.3083,14948.7,0
4859530000000000.0,10-12-2020 23:20,fraud_Hermann-Gaylord,9.34,42.0716,-75.0152,18406.74,0
4505380000000.0,05-07-2020 04:58,fraud_Schmidt and Sons,3.39,38.8582,-76.6145,36435.49,0
3543590000000000.0,13-11-2020 00:48,fraud_Prohaska-Murray,55.76,40.4603,-79.0097,12738.59,0
3597340000000000.0,01-12-2020 17:55,"fraud_Gutmann, McLaughlin and Wiza",33.93,39.7813,-76.7477,40169.23,0
3577580000000000.0,28-07-2020 20:14,"fraud_Witting, Beer and Ernser",8.2,41.0935,-81.0425,42562.88,0
2283740000000000.0,22-11-2020 02:54,fraud_Bins-Rice,46.23,34.077,-84.3033,30006.93,0
4561550000000.0,05-08-2020 09:13,fraud_Miller-Harris,5.33,34.9889,-106.0609,46875.35,0
30596500000000.0,17-12-2020 16:51,fraud_Fritsch and Sons,146.68,39.8422,-105.1097,19127.81,0
3583640000000000.0,09-08-2020 13:25,fraud_Terry Ltd,57.49,40.0369,-75.0664,33349.3,0
4.42878e+18,10-08-2020 23:10,"fraud_Weber, Thiel and Hammes",106.49,42.9993,-88.2196,40299.58,0
6011360000000000.0,26-07-2020 10:46,"fraud_Moen, Reinger and Murphy",105.71,38.8432,-78.6003,37310.7,0
4951650000000000.0,24-07-2020 02:08,fraud_Huels-Hahn,53.56,37.9943,-88.9417,19570.36,0
30033200000000.0,16-11-2020 03:39,fraud_Pacocha-O'Reilly,94.77,42.277,-97.1926,1342.74,0
4147610000000000.0,09-08-2020 20:10,fraud_Barton LLC,14.83,44.1111,-94.9134,4938.87,0
4.5031e+18,20-09-2020 23:03,fraud_Reichel Inc,38.89,27.9865,-82.0139,20720.6,0
30518200000000.0,31-08-2020 05:45,"fraud_Schaefer, Maggio and Daugherty",96.23,36.7154,-89.6287,5480.26,0
213142000000000.0,23-06-2020 19:05,fraud_Mohr Inc,147.01,32.153,-90.1217,22830.82,0
6011890000000000.0,31-10-2020 18:39,"fraud_Baumbach, Hodkiewicz and Walsh",238.12,39.5994,-105.0044,6900.64,0
30404300000000.0,29-12-2020 02:59,fraud_Nader-Heller,52.55,43.0498,-78.851,15154.45,0
4.22599e+18,05-12-2020 11:22,fraud_Koepp-Witting,100.0,20.0827,-155.488,25353.64,0
36913600000000.0,26-07-2020 17:16,fraud_Breitenberg LLC,1.36,43.6498,-116.4306,9036.76,0
30230500000000.0,28-06-2020 07:31,"fraud_Moen, Reinger and Murphy",83.73,40.9661,-76.8575,6777.22,0
4.46204e+18,20-11-2020 12:00,fraud_Dare-Marvin,11.98,31.924,-105.2099,1957.26,0
4482430000000000.0,20-07-2020 04:29,fraud_Kutch LLC,45.0,38.8265,-82.1364,11668.2,0
3527060000000000.0,21-12-2020 11:24,"fraud_Moen, Reinger and Murphy",125.99,30.9,-94.7547,40538.26,0
4764200000000000.0,28-07-2020 20:55,"fraud_Monahan, Bogisich and Ledner",13.78,41.0935,-81.0425,3008.26,0
372246000000000.0,22-12-2020 05:29,"fraud_Reichert, Shanahan and Hayes",5.95,44.3566,-103.6999,49383.24,0
4783230000000.0,27-12-2020 10:04,fraud_Price Inc,499.65,38.5957,-99.554,19133.85,0
5559860000000000.0,06-08-2020 00:25,fraud_Pfeffer and Sons,1.33,41.6125,-122.5258,35632.42,0
4996260000000000.0,22-07-2020 23:57,"fraud_Hahn, Douglas and Schowalter",4.91,41.9404,-124.1587,10293.06,0
3529600000000000.0,17-08-2020 06:51,fraud_Kutch and Sons,107.53,40.4679,-77.8967,25067.91,0
4908850000000000.0,22-10-2020 17:24,fraud_Shanahan-Lehner,175.84,32.2779,-97.2351,10377.28,0
213161000000000.0,22-06-2020 00:30,"fraud_Larkin, Stracke and Greenfelder",128.73,43.0397,-77.6871,47501.26,0
213127000000000.0,28-11-2020 18:08,fraud_Maggio-Fahey,8.15,27.5155,-99.4986,18651.92,0
568279000000.0,23-10-2020 14:16,"fraud_Dare, Casper and Bartoletti",56.54,46.5522,-96.7909,3972.31,0
4450830000000000.0,07-09-2020 02:16,fraud_Auer-Mosciski,109.13,34.5906,-95.38,18232.89,0
3581130000000000.0,21-12-2020 01:32,fraud_DuBuque LLC,68.71,41.0695,-81.5488,18519.59,0
213191000000000.0,23-11-2020 19:04,fraud_Haag-Blanda,9.31,42.9676,-88.0434,5734.77,0
502050000000.0,14-10-2020 16:44,fraud_Larson-Moen,42.93,41.7918,-72.7188,42070.88,0
377027000000000.0,09-10-2020 01:57,fraud_Vandervort-Funk,137.3,37.3272,-91.0243,4706.98,0
213161000000000.0,25-08-2020 15:11,fraud_Hamill-D'Amore,17.09,43.0397,-77.6871,2412.1,0
3598220000000000.0,17-11-2020 15:38,"fraud_Lubowitz, Terry and Stracke",17.55,40.6729,-73.5365,30042.52,0
3560800000000000.0,25-12-2020 17:32,"fraud_Lehner, Reichert and Mills",79.63,46.1838,-101.2589,32865.84,0
3589260000000000.0,26-07-2020 20:30,fraud_Kessler Group,6.81,39.6991,-78.1762,16613.94,0
6011350000000000.0,20-11-2020 21:50,fraud_Wilkinson Ltd,127.87,33.4629,-86.7904,30891.26,0
4788100000000.0,29-11-2020 06:15,fraud_Cummerata-Jones,61.25,39.6321,-84.2675,46425.69,0
38014400000000.0,06-12-2020 19:51,fraud_Reilly LLC,71.55,43.8967,-89.8219,34956.47,0
4430880000000000.0,12-07-2020 06:59,fraud_Friesen-Stamm,61.74,39.3199,-106.6596,25808.35,0
676373000000.0,05-11-2020 09:16,fraud_Bins-Rice,42.07,39.7562,-98.4462,42218.88,0
36913600000000.0,13-09-2020 15:13,"fraud_Metz, Russel and Metz",60.15,43.6498,-116.4306,12185.63,0
376657000000000.0,07-10-2020 15:13,fraud_Connelly-Carter,148.03,31.1569,-94.3871,23964.94,0
30546500000000.0,04-12-2020 13:27,fraud_Bode-Rempel,82.89,43.4512,-71.489,14589.03,0
4514240000000000.0,15-10-2020 10:24,"fraud_Moore, Dibbert and Koepp",512.53,41.4247,-105.4781,10368.39,0
4006050000000.0,26-11-2020 10:44,fraud_Hickle Group,6.89,36.8347,-84.4436,44110.59,0
30199600000000.0,03-12-2020 17:14,"fraud_Larkin, Stracke and Greenfelder",37.19,33.4044,-96.2238,19459.45,0
3521420000000000.0,07-12-2020 10:41,fraud_Dach-Borer,49.06,39.849,-86.272,40322.94,0
3598630000000000.0,24-08-2020 22:32,fraud_Schmitt Ltd,2.15,41.2064,-95.9953,7372.4,0
3560700000000000.0,20-12-2020 05:35,fraud_Luettgen PLC,69.06,33.7163,-116.3381,33905.55,0
4518350000000000.0,30-08-2020 23:32,"fraud_Denesik, Powlowski and Pouros",13.51,27.5517,-81.8074,36098.55,0
4306630000000.0,08-09-2020 04:19,"fraud_Baumbach, Feeney and Morar",3.2,38.6171,-90.4504,5133.46,0
4.7973e+18,03-11-2020 19:34,fraud_Dooley Inc,406.64,38.8938,-86.5246,10752.62,0
581686000000.0,16-08-2020 06:00,fraud_Hills-Olson,65.37,41.5205,-80.0573,29098.85,0
4.662e+18,17-07-2020 14:31,fraud_Wilkinson Ltd,46.97,40.8555,-79.7372,29037.43,0
3534720000000000.0,13-11-2020 23:18,"fraud_Nitzsche, Kessler and Wolff",6.86,37.3712,-89.1349,36946.16,0
3502090000000000.0,24-10-2020 20:10,fraud_Dickinson-Rempel,9.06,39.0298,-77.0793,48239.44,0
4.51283e+18,16-12-2020 22:35,fraud_Homenick LLC,17.59,39.8936,-79.7856,16281.08,0
6011390000000000.0,29-10-2020 12:06,fraud_Rau-Grant,166.85,34.0443,-118.2509,46443.87,0
213181000000000.0,22-08-2020 18:58,"fraud_O'Reilly, Mohr and Purdy",43.35,40.507,-123.9743,10542.26,0
630469000000.0,07-08-2020 20:24,"fraud_Mante, Luettgen and Hackett",15.33,45.671,-121.8686,9903.29,0
4377340000000000.0,14-08-2020 04:34,fraud_Kling Inc,81.18,36.115,-84.0438,16910.84,0
503874000000.0,12-12-2020 17:46,fraud_Kuhic LLC,2.19,29.5894,-98.5201,33414.71,0
4294930000000.0,29-10-2020 21:19,fraud_Erdman-Ebert,34.76,37.3696,-80.1284,9370.69,0
213148000000000.0,04-12-2020 15:21,fraud_Collier LLC,63.29,27.9551,-82.2966,7451.23,0
4.31958e+18,16-12-2020 00:39,fraud_Pfeffer LLC,49.79,37.1788,-82.695,35037.73,0
4.81079e+18,07-07-2020 08:44,fraud_Schamberger-O'Keefe,96.0,39.5756,-83.7153,46541.83,0
567868000000.0,26-10-2020 13:11,fraud_Hilpert-Conroy,21.11,29.7736,-95.4034,40406.11,0
340951000000000.0,05-07-2020 20:01,fraud_White and Sons,48.26,41.0442,-73.9609,29708.04,0
60490596305.0,24-07-2020 17:40,fraud_Grimes LLC,37.37,34.8838,-90.7666,31204.57,0
4149240000000000.0,20-12-2020 02:08,fraud_Emmerich-Luettgen,50.52,40.1008,-80.0652,20171.42,0
4384910000000000.0,23-11-2020 10:08,"fraud_Lind, Huel and McClure",68.37,46.9777,-96.4092,41403.08,0
213155000000000.0,21-07-2020 20:31,fraud_Hamill-D'Amore,75.76,38.1981,-86.6821,3545.69,0
30235000000000.0,09-11-2020 15:57,fraud_Schimmel-Olson,78.23,43.9446,-88.0911,29364.59,0
370877000000000.0,21-12-2020 09:47,"fraud_Mosciski, Gislason and Mertz",193.1,36.2017,-81.1286,2704.0,0
372509000000000.0,08-11-2020 03:21,"fraud_Heller, Gutmann and Zieme",211.32,42.9147,-83.4845,17331.89,0
3547560000000000.0,09-07-2020 00:34,fraud_Jewess LLC,45.96,44.5232,-86.2061,40142.25,0
38199000000000.0,28-12-2020 14:50,fraud_Ernser-Lynch,56.04,43.196,-72.3001,35867.97,0
4229730000000000.0,19-11-2020 22:58,fraud_Altenwerth-Kilback,21.89,37.6848,-85.8784,19734.4,0
30197400000000.0,23-12-2020 22:08,"fraud_Schoen, Nienow and Bauch",100.8,36.1124,-78.6476,37097.87,0
30118400000000.0,03-09-2020 17:24,fraud_Daugherty LLC,44.28,40.4109,-74.238,29313.97,0
3596220000000000.0,30-11-2020 22:55,"fraud_Ritchie, Bradtke and Stiedemann",3.98,40.8626,-91.9534,25737.5,0
4365380000000000.0,08-09-2020 21:27,"fraud_Kling, Howe and Schneider",83.99,48.1439,-92.8561,22003.11,0
6011710000000000.0,03-10-2020 05:01,fraud_Bogisich-Homenick,10.47,42.8678,-71.042,18820.82,0
36485900000000.0,19-12-2020 12:10,fraud_Friesen Ltd,167.26,40.4971,-82.8342,43053.85,0
4010000000000000.0,07-08-2020 12:15,fraud_Schmeler Inc,6.02,29.7972,-95.3288,37646.41,0
38295600000000.0,25-12-2020 21:19,fraud_Powlowski-Weimann,6.68,33.3749,-99.8473,4342.63,0
4.99235e+18,27-11-2020 06:18,fraud_Hamill-Daugherty,106.53,41.173,-89.2187,32932.51,0
3527540000000000.0,03-12-2020 15:59,fraud_Bednar PLC,1.72,32.9413,-81.1807,44112.66,0
5410060000000000.0,13-09-2020 04:44,"fraud_Schoen, Kuphal and Nitzsche",30.5,44.5592,-87.8235,38437.9,0
3513620000000000.0,02-10-2020 17:12,fraud_Little Ltd,1.16,43.7588,-97.8712,37938.14,0
4070510000000000.0,26-07-2020 08:04,"fraud_Kovacek, Dibbert and Ondricka",163.99,28.9814,-98.0156,18626.74,0
4599290000000000.0,17-07-2020 07:47,"fraud_Schaefer, McGlynn and Bosco",36.35,38.0261,-97.6666,27486.45,0
581293000000.0,10-09-2020 12:59,fraud_Kutch-Ferry,87.51,36.385,-98.0727,20595.54,0
30428200000000.0,05-10-2020 17:40,fraud_Schaefer Ltd,54.67,40.3087,-76.2963,18943.67,0
4.537e+18,29-09-2020 16:14,fraud_Tromp Group,7.76,35.9866,-106.0654,27516.18,0
30270400000000.0,06-10-2020 21:11,"fraud_Kling, Howe and Schneider",100.89,40.6761,-91.0391,4018.93,0
372509000000000.0,04-09-2020 15:12,fraud_Rolfson-Kunde,74.98,42.9147,-83.4845,8785.87,0
30270400000000.0,27-07-2020 12:50,"fraud_Roberts, Daniel and Macejkovic",69.6,40.6761,-91.0391,15330.27,0
3564840000000000.0,15-12-2020 14:55,fraud_Bednar Inc,7.87,38.046,-122.1866,44336.4,0
584674000000.0,22-07-2020 06:03,fraud_Cummings LLC,64.16,47.5196,-101.2332,12042.97,0
4873780000000000.0,25-12-2020 16:16,fraud_Kassulke PLC,362.33,48.4786,-122.3345,36757.7,0
4873780000000000.0,19-11-2020 05:03,"fraud_Osinski, Ledner and Leuschke",201.71,48.4786,-122.3345,14069.48,0
3502090000000000.0,22-09-2020 01:21,fraud_Prohaska-Murray,86.31,39.0298,-77.0793,27841.97,0
3589260000000000.0,04-07-2020 23:44,fraud_Schmitt Ltd,709.43,39.6991,-78.1762,20945.75,1
3526830000000000.0,10-08-2020 00:59,fraud_Corwin-Collins,41.22,44.2529,-85.017,7184.95,0
4.18183e+18,17-08-2020 23:35,"fraud_Hahn, Douglas and Schowalter",6.06,36.6659,-105.4694,48844.32,0
3559720000000000.0,07-07-2020 13:00,"fraud_Wuckert, Wintheiser and Friesen",88.01,42.4048,-88.3054,47768.17,0
3566090000000000.0,22-08-2020 08:52,fraud_Bogisich Inc,175.22,34.3795,-118.523,22203.66,0
3597340000000000.0,25-08-2020 10:50,fraud_Goldner-Lemke,2.07,39.7813,-76.7477,24606.11,0
675990000000.0,16-12-2020 03:59,fraud_Brekke and Sons,76.45,41.0767,-74.5982,30536.12,0
2224100000000000.0,26-08-2020 03:51,fraud_Brekke and Sons,72.84,30.7906,-81.5607,37757.91,0
6011710000000000.0,14-09-2020 16:23,"fraud_Hettinger, McCullough and Fay",39.14,42.8678,-71.042,6079.25,0
2233880000000000.0,30-09-2020 11:09,"fraud_Stroman, Hudson and Erdman",65.28,33.357,-89.0473,9601.77,0
36581500000000.0,14-07-2020 12:41,fraud_Dickinson Ltd,142.56,35.0149,-85.0164,5433.03,0
4446370000000000.0,09-11-2020 21:43,fraud_Deckow-Dare,61.54,37.9073,-75.5089,17238.61,0
3534330000000000.0,26-10-2020 19:50,"fraud_Welch, Rath and Koepp",76.69,45.2857,-108.9082,24238.87,0
4.72584e+18,23-12-2020 04:45,fraud_Kutch LLC,58.67,30.8985,-87.1332,20915.36,0
4859530000000000.0,24-06-2020 05:24,"fraud_Rodriguez, Yost and Jenkins",2.61,42.0716,-75.0152,41330.15,0
4169390000000.0,02-08-2020 10:22,fraud_Christiansen-Gusikowski,7.84,43.033,-77.1575,27456.56,0
3531130000000000.0,15-07-2020 13:24,"fraud_Schroeder, Hauck and Treutel",46.42,43.8065,-73.0882,8567.88,0
38530500000000.0,29-12-2020 12:38,fraud_McDermott-Rice,4.91,34.9572,-81.9916,26470.33,0
3533010000000000.0,12-08-2020 05:18,fraud_Cummerata-Jones,43.95,43.2237,-75.1612,42931.68,0
3596220000000000.0,20-08-2020 05:17,"fraud_Christiansen, Goyette and Schamberger",41.66,40.8626,-91.9534,29029.65,0
60416207185.0,04-12-2020 23:28,fraud_Heathcote LLC,8.84,43.0048,-108.8964,35671.06,0
36485900000000.0,01-09-2020 13:00,fraud_Brown-Greenholt,64.99,40.4971,-82.8342,38687.14,0
4.74288e+18,24-08-2020 23:20,fraud_Balistreri-Nader,21.28,20.0271,-155.3697,27744.94,0
3559720000000000.0,25-06-2020 09:55,fraud_Kutch and Sons,78.81,42.4048,-88.3054,18534.36,0
4561550000000.0,12-10-2020 12:48,fraud_Beier and Sons,33.12,34.9889,-106.0609,20881.99,0
377655000000000.0,07-10-2020 17:06,fraud_Roob-Okuneva,54.99,36.0435,-84.04,27585.73,0
4.22371e+18,31-12-2020 18:28,"fraud_Hauck, Dietrich and Funk",49.45,39.0965,-84.6431,10664.11,0
374822000000000.0,09-10-2020 12:06,"fraud_Runte, Green and Emard",35.93,43.0622,-77.2218,7860.44,0
3545110000000000.0,01-08-2020 22:55,fraud_Pouros-Conroy,1.95,33.4783,-90.5142,35678.45,0
343473000000000.0,09-12-2020 05:01,fraud_Koss and Sons,49.27,43.6849,-71.2551,13266.84,0
3512370000000000.0,26-08-2020 10:39,fraud_Miller-Hauck,43.19,38.4305,-90.387,38428.61,0
376445000000000.0,03-12-2020 16:53,fraud_McKenzie-Huels,1.35,41.1558,-101.136,21654.32,0
376028000000000.0,13-11-2020 20:44,fraud_Donnelly LLC,74.57,39.7795,-93.3014,44212.25,0
4.22371e+18,25-08-2020 23:13,fraud_Boyer-Haley,528.1,39.0965,-84.6431,49316.15,0
4191110000000000.0,09-08-2020 23:31,"fraud_Baumbach, Hodkiewicz and Walsh",66.75,39.6251,-82.7552,23814.39,0
60495593109.0,25-12-2020 05:13,fraud_Emard Inc,73.2,32.7699,-96.743,9250.35,0
344710000000000.0,12-08-2020 21:41,"fraud_McDermott, Osinski and Morar",53.26,27.4703,-81.4872,26363.06,0
340103000000000.0,23-10-2020 17:50,fraud_Osinski Inc,106.12,36.1183,-79.5685,46902.57,0
630423000000.0,14-09-2020 17:11,fraud_Daugherty-Thompson,10.11,48.8878,-118.2105,31581.62,0
3566880000000000.0,23-12-2020 21:48,"fraud_Kling, Howe and Schneider",75.84,44.64,-73.3113,24584.14,0
3529600000000000.0,05-07-2020 17:22,"fraud_Watsica, Haag and Considine",1.8,42.8948,-74.8209,23124.38,0
4634960000000000.0,19-11-2020 23:40,"fraud_O'Connell, Botsford and Hand",5.33,41.6414,-96.5232,47792.87,0
4003770000000000.0,04-09-2020 23:12,"fraud_Cole, Hills and Jewess",57.57,35.1791,-91.2594,35363.64,0
6592240000000000.0,17-08-2020 23:10,fraud_Dickinson Ltd,4.56,32.3374,-86.2715,16359.32,0
4.5604e+18,25-10-2020 17:54,"fraud_Denesik, Powlowski and Pouros",33.56,39.047,-122.9328,40199.76,0
5359540000000000.0,01-12-2020 16:17,fraud_Brown Inc,18.71,45.7801,-111.1439,23144.68,0
4586260000000.0,25-06-2020 23:18,"fraud_Weber, Thiel and Hammes",60.94,40.1362,-95.2138,8448.03,0
3598220000000000.0,01-12-2020 12:09,"fraud_Hahn, Bahringer and McLaughlin",7.93,40.6729,-73.5365,34437.89,0
3533740000000000.0,29-12-2020 10:16,fraud_Emard Inc,71.01,32.8357,-79.8217,3508.31,0
4777070000000000.0,02-12-2020 06:29,fraud_Rau and Sons,111.84,40.1334,-75.4536,30660.24,0
565399000000.0,10-11-2020 10:39,fraud_Predovic Inc,87.87,42.8801,-117.281,40651.94,0
3566370000000000.0,16-11-2020 08:51,fraud_Friesen-D'Amore,54.98,35.4311,-105.9409,47001.57,0
4998110000000000.0,27-06-2020 13:58,"fraud_Wuckert, Wintheiser and Friesen",82.06,38.9621,-94.5959,13236.07,0
213199000000000.0,08-10-2020 14:25,fraud_Ernser-Lynch,54.19,38.0649,-99.2374,32156.84,0
4837000000000000.0,03-12-2020 00:09,fraud_Lebsack and Sons,6.27,46.0062,-86.2555,31697.52,0
30235000000000.0,13-10-2020 17:59,fraud_Lynch-Mohr,1.35,43.9446,-88.0911,4727.73,0
2235610000000000.0,13-11-2020 12:17,fraud_McDermott-Rice,5.04,42.73,-104.7024,31895.25,0
372520000000000.0,13-12-2020 21:57,"fraud_Little, Gutmann and Lynch",1.08,48.6031,-93.2977,46007.49,0
3595110000000000.0,06-08-2020 16:03,"fraud_Runolfsdottir, Mueller and Hand",61.45,36.0434,-90.2907,15010.06,0
3533800000000000.0,31-12-2020 10:27,fraud_Cummings LLC,102.86,40.2967,-98.737,33898.63,0
4952580000000000.0,28-09-2020 07:27,fraud_Cummerata-Jones,85.25,41.2639,-80.8164,40027.41,0
213155000000000.0,28-12-2020 06:37,"fraud_Lockman, West and Runte",110.38,38.1981,-86.6821,6584.39,0
4451950000000000.0,15-09-2020 21:16,"fraud_Hermiston, Russel and Price",67.34,34.5444,-102.1069,41129.14,0
4651010000000000.0,22-12-2020 21:51,fraud_Schaefer Ltd,9.86,46.7531,-121.9898,38858.04,0
375975000000000.0,24-07-2020 08:57,fraud_Wiegand-Lowe,50.95,41.6611,-73.0449,44310.27,0
4.21008e+18,11-10-2020 21:32,"fraud_Romaguera, Wehner and Tromp",25.34,43.921,-122.7806,35524.46,0
180048000000000.0,31-12-2020 21:53,fraud_Thiel-Thiel,84.72,40.6152,-74.415,35287.12,0
3566370000000000.0,11-10-2020 08:37,"fraud_Kerluke, Kertzmann and Wiza",8.4,35.4311,-105.9409,48689.12,0
30551600000000.0,04-07-2020 23:46,"fraud_Ruecker, Beer and Collier",15.36,35.1836,-81.4552,18039.58,0
38057500000000.0,29-07-2020 19:41,fraud_Roberts-Beahan,3.07,37.3304,-121.7913,21851.7,0
4079770000000.0,27-10-2020 10:30,fraud_Sporer Inc,78.94,44.6255,-116.4493,35958.44,0
676118000000.0,30-07-2020 22:48,fraud_Beer-Jast,6.78,44.9897,-122.6187,13176.13,0
378905000000000.0,07-07-2020 19:35,"fraud_McDermott, Osinski and Morar",18.79,35.7382,-98.7388,8560.06,0
377655000000000.0,06-07-2020 23:56,"fraud_Turcotte, Batz and Buckridge",8.11,36.0435,-84.04,19347.2,0
342320000000000.0,29-12-2020 14:48,fraud_Haag-Blanda,64.0,42.1852,-74.6178,21194.14,0
2235340000000000.0,20-12-2020 05:20,fraud_Jaskolski-Vandervort,6.29,40.6072,-83.9585,46634.1,0
4900630000000.0,14-11-2020 14:58,fraud_Hamill-D'Amore,9.66,33.9056,-118.0818,14878.99,0
6011110000000000.0,19-09-2020 15:55,fraud_Pagac LLC,5.84,34.2651,-77.867,45957.45,0
4957920000000.0,21-11-2020 04:50,fraud_Huels-Nolan,43.98,39.6171,-102.4776,15084.59,0
4425160000000000.0,26-09-2020 03:10,"fraud_Boehm, Predovic and Reinger",1.22,31.4647,-100.39,31166.83,0
3565420000000000.0,05-12-2020 10:56,fraud_Powlowski-Weimann,50.44,38.9763,-87.3667,49410.96,0
374125000000000.0,28-12-2020 04:24,"fraud_Daugherty, Pouros and Beahan",5.56,38.9757,-77.0282,5932.69,0
376445000000000.0,30-07-2020 06:04,fraud_Huels-Hahn,59.51,41.1558,-101.136,9546.37,0
4.22622e+18,18-07-2020 20:04,fraud_Boyer-Reichert,1.96,38.9424,-84.092,25693.86,0
2288810000000000.0,22-07-2020 12:14,fraud_Kassulke Inc,131.62,40.8265,-73.9383,3381.77,0
3546670000000000.0,22-10-2020 06:46,fraud_Spinka Inc,33.48,32.7004,-97.6039,4991.75,0
3518760000000000.0,13-11-2020 02:18,fraud_Wiegand-Lowe,22.33,38.5677,-109.5271,16093.33,0
30343300000000.0,29-06-2020 15:38,fraud_Wilkinson LLC,14.92,41.4622,-79.1306,8333.42,0
4981130000000.0,27-10-2020 07:10,"fraud_Terry, Johns and Bins",3.74,40.0113,-80.9701,8375.56,0
2283740000000000.0,27-09-2020 12:51,fraud_Heaney-Marquardt,85.28,34.077,-84.3033,19137.67,0
4104310000000000.0,11-10-2020 23:18,fraud_Breitenberg-Hermiston,20.71,33.6401,-116.5567,48726.01,1
30235300000000.0,03-08-2020 17:11,fraud_Champlin-Casper,70.04,41.0592,-73.7395,33991.37,0
6011500000000000.0,07-10-2020 20:55,fraud_Skiles LLC,66.25,32.5104,-86.8138,23981.67,0
630425000000.0,04-08-2020 10:21,fraud_Cummerata-Jones,58.32,39.1505,-79.503,35492.31,0
3519610000000000.0,13-11-2020 05:23,fraud_Mohr Inc,6.27,40.7268,-124.2174,37050.66,0
3577580000000000.0,10-07-2020 20:12,fraud_Kirlin and Sons,156.54,41.0935,-81.0425,19877.06,0
4.89042e+18,15-09-2020 00:07,"fraud_Olson, Becker and Koch",95.99,38.5662,-121.3286,39563.3,0
5559860000000000.0,03-08-2020 10:31,fraud_Bartoletti-Wunsch,67.18,41.6125,-122.5258,4160.1,0
4969860000000000.0,20-12-2020 08:42,fraud_Koepp-Witting,110.48,29.9975,-90.2146,48622.13,0
4149640000000.0,31-10-2020 14:13,fraud_Bashirian Group,3.37,33.9778,-86.5598,48576.89,0
4451950000000000.0,18-08-2020 17:28,fraud_Larkin Ltd,50.11,34.5444,-102.1069,12637.49,0
630423000000.0,07-09-2020 01:13,"fraud_Kutch, Hermiston and Farrell",81.38,48.8878,-118.2105,8037.27,0
3567700000000000.0,27-06-2020 03:07,fraud_Friesen-D'Amore,45.7,42.247,-73.7552,48376.91,0
376028000000000.0,29-06-2020 07:27,"fraud_Schultz, Simonis and Little",132.2,39.7795,-93.3014,49116.76,0
3560800000000000.0,15-09-2020 15:30,fraud_Lubowitz-Walter,11.79,46.1838,-101.2589,12007.13,0
4629450000000000.0,15-12-2020 13:01,"fraud_Baumbach, Strosin and Nicolas",9.16,30.9416,-83.3574,41773.77,0
3597930000000000.0,20-09-2020 00:21,fraud_Corwin-Collins,64.23,35.2229,-89.5518,32066.38,0
4640400000000.0,15-12-2020 00:50,"fraud_Haley, Jewess and Bechtelar",255.79,30.6576,-91.6264,6287.31,0
4149240000000000.0,02-08-2020 05:54,"fraud_Wintheiser, Dietrich and Schimmel",29.09,40.1008,-80.0652,6631.94,0
2383460000000000.0,25-08-2020 20:59,fraud_Daugherty LLC,96.68,43.745,-70.9092,35037.65,0
6526780000000000.0,27-06-2020 02:13,fraud_Larson-Moen,3.47,40.6868,-73.823,12967.49,0
2720830000000000.0,16-12-2020 03:30,fraud_Goodwin-Nitzsche,187.93,36.522,-87.349,42974.17,0
6012000000000000.0,19-12-2020 09:53,"fraud_Schumm, McLaughlin and Carter",52.14,40.9918,-73.98,40043.01,0
